,0
29566,"Ignore hidden files and folders
"
29567,"If TRUE, a heading is displayed
"
29568,"The specified folder cannot be modified or removed
"
29569,"Could not create socket for accessing .
"
29570,"K must be a positive integer.
"
29571,"Add Selected Items to Audio or Data CD
"
29572,"Open camera dialog at< p ath >
"
29573,"Align lines left
"
29574,"Delete the current active map
"
29575,"Switch to workspace 7
"
29576,"Couldn't verify text
"
29577,"Date & & Time...
"
29578,"Please authorize me so I can add you to my buddy list.
"
29579,"Show whole thread on expanding
"
29580,"Failed to write folder index
"
29581,"Assume sRGB (like images from the web are supposed to be seen)
"
29582,"& Save image rating as tags
"
29583,"The memo list backend servicing &quot;{0}quot; has quit unexpectedly.
"
29584,"Select execution program and args
"
29585,"A similar file namedalready exists.
"
29586,"Copy Selected Text
"
29587,"Cannot determine mime type for item
"
29588,"GDM restarting ...
"
29589,"The path does not lead to a valid binary. Please check your installation and/ or install the program.
"
29590,"AAVSO Light Curve Generator
"
29591,"This value gives the default number of points from the bottom of a page to the end of the body. Please use the Print Setup dialog to edit this value.
"
29592,"Selects the color of solid elements
"
29593,"Enter a formula in the widget above and click on'Calc '. E. g. #Et#OH
"
29594,"Caps Lock is on.
"
29595,"Space-separated list of file name patterns to match
"
29596,"Set the default vocabulary
"
29597,"Could not create a temporary directory in “”.
"
29598,"Width of process 'Name' column
"
29599,"Select your local mail directory
"
29600,"Number of list items or steps:
"
29601,"Could not open logfile for display!
"
29602,"Could not execute specified web browser:
"
29603,"No path(s) to break apart in the selection.
"
29604,"gdb has already exited
"
29605,"Cannot create pixbuf image!
"
29606,"Save current custom view
"
29607,"You are searching for a six.
"
29608,"must be specified for this frame style
"
29609,"Connect to a remote computer or shared disk
"
29610,"Trust new Certificate Authority to identify web sites?
"
29611,"Present on-screen information as speech or braille, or magnify the screen
"
29612,"Saint Pierre and Miquelon
"
29613,"The bookmark information shown in the editor view. Valid values in the list are ""address"" and ""title"".
"
29614,"SUSE SMPPPD Connection Status
"
29615,"Traditional command line help (man)
"
29616,"Creates a HTML file from the playlist
"
29617,"If you choose to delete the feed and files, they will be permanently lost. Please note that you can delete the feed but keep the downloaded files by choosing to delete the feed only.
"
29618,"Failed upgrading tasks.
"
29619,"Filter Will Convert Your Layer Data
"
29620,"The address book is already loaded.
"
29621,"SysV-Init Editor Log File
"
29622,"Merge Cells Vertically
"
29623,"Whether this tag affects the paragraph background color
"
29624,"Whether a palette should be used
"
29625,"Cannot append message to folder: Unknown error
"
29626,"Default Print Cells with Only Styles
"
29627,"Prompt every time a popup window is requested.
"
29628,"Convert flowed text to regular text object (preserves appearance)
"
29629,"Toggles the silencing of speech.
"
29630,"Failed to copy a task into the task list '{0}'
"
29631,"Could not execute the web browser specified in the Preferences dialog:
"
29632,"The vCard does not contain any contacts.
"
29633,"Mark As
"
29634,"Please enter y or n.
"
29635,"A file named already exists.
"
29636,"Password to pass as authentication when doing HTTP proxying.
"
29637,"Remove trailing empty lines
"
29638,"Create a New Layer
"
29639,"Select source database filename.
"
29640,"INFO returns information about the current operating environment according to @{type}: memavail \t\tReturns the amount of memory available, bytes. memused \tReturns the amount of memory used (bytes). numfile \t\tReturns the number of active worksheets. osversion \t\tReturns the operating system version. recalc \t\tReturns the recalculation mode (automatic). release \t\tReturns the version of Gnumeric as text. system \t\tReturns the name of the environment. totmem \t\tReturns the amount of total memory available.
"
29641,"Enter the event duration in hours and minutes, for alarms which are copied to KOrganizer. 
"
29642,"An error occurred while opening a directory in the file manager
"
29643,"Network status: You are MASTER
"
29644,"Host name was invalid. Please check that you typed the location correctly and try again.
"
29645,"Main window maximized state
"
29646,"%c*** The game has %cended
"
29647,"If this is checked, then no password is required to connect to the service. Privileges will be those of the guest account.
"
29648,"Change Exception
"
29649,"... that you can save file descriptions that appear in the project tree? Right click on a project file, select Properties and go to the Quanta File Info tab.
"
29650,"Start a new game.
"
29651,"Last handled frame
"
29652,"paragraph unselected up from cursor position
"
29653,"Cannot create a folder for this account.
"
29654,"Show the source of the current page
"
29655,"original CSV support, French localization
"
29656,"Press this button to select your favorite terminal client. Please note that the file you select has to have the executable attribute set in order to be accepted. Also note that some programs that utilize Terminal Emulator will not work if you add command line arguments (Example: konsole -ls).
"
29657,"Failure: Authentication failed
"
29658,"Next sequence in 2, 1...
"
29659,"Enable this option to show a golden spiral guide.
"
29660,"Dirichlet kernel of order n
"
29661,"The default color for function number 3. Please note that this color setting only affects empty functions, so if you have defined a function at number 1 and you change color for that number here, thesetting will be shown next time you define a new function at number 1.
"
29662,"A flag to enable maximized mode
"
29663,"Enter the number of columns the sheet should have.
"
29664,"Cannot operate on gray or indexed color images.
"
29665,"Actions for HotSync with individual configuration.
"
29666,"Totem cannot play this type of media because it is not supported.
"
29667,"Puts a maximized window back to normal
"
29668,"Enter in selected ranges as array
"
29669,"Received %ld kB of %ld
"
29670,"û (#251;) Small u, circumflex accent
"
29671,"Failed to save game:
"
29672,"Two-letter language tag with optional subtags for the language of this document. (e.g. 'en-GB')
"
29673,"Only start screen saver
"
29674,"The manager which owns this object.
"
29675,"Cannot save image, it is write protected.
"
29676,"Color of planet name labels
"
29677,"Aisleriot cannot find the last game you played.
"
29678,"Hide detailed progress window
"
29679,"Edit your accounts
"
29680,"Colour, Stefan-Singer algorithm, RGB
"
29681,"Error executing query:
"
29682,"Could not shutdown backendstdout IO channel:
"
29683,"Error while deleting messages on the server:
"
29684,"Retype new password:
"
29685,"Save link with a different name
"
29686,"New chat tab
"
29687,"Settings that do n't fit elsewhere
"
29688,"User'nobody 'does not exist. Displaying user images will not work in KDM.
"
29689,"Move selected contacts to another folder
"
29690,"File not found. Please reinstall. Going back to English.
"
29691,"11th to 20th
"
29692,"Message could not be encrypted
"
29693,"read error on standard input
"
29694,"Tab stop:
"
29695,"Could not find PGP executable. Please check your PATH is set correctly.
"
29696,"Maximum filesize for thumbnailing:
"
29697,"The greeter application appears to be crashing. Attempting to use a different one.
"
29698,"If you want to set the folder names of the IMAP storage to your local language, you can choose between these available languages. Please note, that the only reason to do so is for compatibility with Microsoft Outlook. It is considered a bad idea to set this, since it makes changing languages impossible. So do not set this unless you have to.
"
29699,"Search & Replace Scope
"
29700,"You did not select a file to trash.
"
29701,"Would you like to save your changes to this appointment?
"
29702,"Initial Position is Below Horizon
"
